text,label
"When I was a child I hid under the sheets out of fear of darkness.
If you were a psychologist, read this post and answer the following question. Which word best describe the emotion of that post? Only choose one answer from the following options: Joy, Guilt, Fear, Anger, Sadness, Disgust, Shame.",fear
"When I was going to take the practical exams.
As a psychologist, read this post and answer the following question. Which word best describe the emotion of that post? Only choose one answer from the following options: Joy, Guilt, Fear, Anger, Sadness, Disgust, Shame.",fear
"I was sleeping alone in the house at night. A boy putting on a short only knocked at the window whispering that I should open for him.
If you were a psychologist, read this post and answer the following question. Which word best describe the emotion of that post? Only choose one answer from the following options: Joy, Guilt, Fear, Anger, Sadness, Disgust, Shame.",fear
"When I entered the dissecting room for the anatomy class and saw several dead bodies lying on the benches.
As a psychologist, read this post and answer the following question. Which word best describe the emotion of that post? Only choose one answer from the following options: Joy, Guilt, Fear, Anger, Sadness, Disgust, Shame.",fear
"When I wanted to go into a house, there was suddenly a big dog standing beside me. It was hardly moving, but I did not know how it would react later on.
If you were a psychologist, read this post and answer the following question. Which word best describe the emotion of that post? Only choose one answer from the following options: Joy, Guilt, Fear, Anger, Sadness, Disgust, Shame.",fear
"We were in the country and I walked away from the others one night. Suddenly something moved sharply in front of me and I was not able to see what it was.
If you were a psychologist, read this post and answer the following question. Which word best describe the emotion of that post? Only choose one answer from the following options: Joy, Guilt, Fear, Anger, Sadness, Disgust, Shame.",fear
"Watched a horror movie which involved sexual attacks on women.
As a psychologist, read this post and answer the following question. Which word best describe the emotion of that post? Only choose one answer from the following options: Joy, Guilt, Fear, Anger, Sadness, Disgust, Shame.",fear
"Before the first examn.
If you were a psychologist, read this post and answer the following question. Which word best describe the emotion of that post? Only choose one answer from the following options: Joy, Guilt, Fear, Anger, Sadness, Disgust, Shame.",fear
"I came home and discovered that someone had broken in. Then I realized that they probably were still there.
If you were a psychologist, read this post and answer the following question. Which word best describe the emotion of that post? Only choose one answer from the following options: Joy, Guilt, Fear, Anger, Sadness, Disgust, Shame.",fear
"I was teaching someone to drive and when we were about to crash I was scared.
If you were a psychologist, read this post and answer the following question. Which word best describe the emotion of that post? Only choose one answer from the following options: Joy, Guilt, Fear, Anger, Sadness, Disgust, Shame.",fear
